8, 18, 0.037197
8, 19, 0.03551
8, 20, 0.0329909
8, 21, 0.0429768
8, 22, 0.0698139
8, 23, 0.0339182
8, 24, 0.0608088
8, 25, 0.12194
9, 1, 2.80569
9, 2, 1.80778
9, 3, 1.25666
9, 4, 0.789781
9, 5, 1.04882
9, 6, 0.858085
9, 7, 0.175094
9, 8, 0.583971
9, 9, 0.27702
9, 10, 0.634381
9, 11, 0.157902
9, 12, 0.20579
9, 13, 0.436911
9, 14, 0.142034
9, 15, 0.652439
9, 16, 0.416404
9, 17, 0.0299669
9, 18, 0.0370831
9, 19, 0.0331575
9, 20, 0.0325265
9, 21, 0.0420053
9, 22, 0.0211359
9, 23, 0.0361727
9, 24, 0.0720693
9, 25, 0.126306
10, 1, 3.41786
10, 2, 2.06808
10, 3, 1.29521
10, 4, 0.826744
10, 5, 1.12504
10, 6, 0.951697
10, 7, 0.191567
10, 8, 0.629972
10, 9, 0.285078
10, 10, 0.694838
10, 11, 0.175263
10, 12, 0.220934
10, 13, 0.483734
10, 14, 0.146579
10, 15, 0.739117
10, 16, 0.446988
10, 17, 0.0307094
10, 18, 0.0349229
10, 19, 0.0335024
10, 20, 0.0322348
10, 21, 0.0431354
10, 22, 0.0348357
10, 23, 0.0394101
10, 24, 0.0741692
10, 25, 0.124919
11, 1, 3.42657
11, 2, 2.18962
11, 3, 1.4029
11, 4, 0.866789
11, 5, 1.14817
11, 6, 0.998755
11, 7, 0.17379
11, 8, 0.663104
11, 9, 0.291767
11, 10, 0.748961
11, 11, 0.187791
11, 12, 0.228295
11, 13, 0.496733
11, 14, 0.150329
11, 15, 0.751537
11, 16, 0.482477
11, 17, 0.0141859
11, 18, 0.0123382
11, 19, 0.0133575
11, 20, 0.0295294
11, 21, 0.0408501
11, 22, 0.0231902
11, 23, 0.035617
11, 24, 0.0821738
11, 25, 0.18511
12, 1, 2.97934
12, 2, 2.24684
12, 3, 1.38539
12, 4, 0.88995
12, 5, 1.20474
12, 6, 1.01373
12, 7, 0.205514
12, 8, 0.64073
12, 9, 0.327128
12, 10, 0.757268
12, 11, 0.192196
12, 12, 0.240082
12, 13, 0.5114
12, 14, 0.164093
12, 15, 0.794152
12, 16, 0.502237
12, 17, 0.0146251
12, 18, 0.0136293
12, 19, 0.0170511
12, 20, 0.0127177
12, 21, 0.0458874
12, 22, 0.0274287
12, 23, 0.0499569
12, 24, 0.0984945
12, 25, 0.185481
13, 1, 4.1453
13, 2, 2.41521
13, 3, 1.4094
13, 4, 0.9135
13, 5, 1.24458
13, 6, 1.041
13, 7, 0.186482
13, 8, 0.59713
13, 9, 0.32484
13, 10, 0.760737
13, 11, 0.184984
13, 12, 0.245313
13, 13, 0.520227
13, 14, 0.167631
13, 15, 0.791381
13, 16, 0.50794
13, 17, 0.0145224
13, 18, 0.0134542
13, 19, 0.0135677
13, 20, 0.0296918
13, 21, 0.0428773
13, 22, 0.0227458
13, 23, 0.0376434
13, 24, 0.0642877
13, 25, 0.129058
14, 1, 3.51769
14, 2, 2.05507
14, 3, 1.30299
14, 4, 0.821882
14, 5, 1.19276
14, 6, 0.934989
14, 7, 0.184545
14, 8, 0.623925
14, 9, 0.30193
14, 10, 0.69676
14, 11, 0.174957
14, 12, 0.219657
14, 13, 0.491423
14, 14, 0.03592
14, 15, 0.685807
14, 16, 0.459996
14, 17, 0.0120646
14, 18, 0.0132415
14, 19, 0.0133514
14, 20, 0.0127214
14, 21, 0.0131819
14, 22, 0.022919
14, 23, 0.036545
14, 24, 0.0661623
14, 25, 0.150676
15, 1, 1.5393
15, 2, 2.04059
15, 3, 1.31808
15, 4, 0.788786
15, 5, 1.18522
15, 6, 0.979305
15, 7, 0.194859
15, 8, 0.647428
15, 9, 0.310943
15, 10, 0.721156
15, 11, 0.182305
15, 12, 0.0418424
15, 13, 0.478107
15, 14, 0.0367624
15, 15, 0.69
15, 16, 0.46541
15, 17, 0.0140973
15, 18, 0.0130881
15, 19, 0.0136617
15, 20, 0.0299457
15, 21, 0.0424863
15, 22, 0.0228378
15, 23, 0.0384091
15, 24, 0.0821283
15, 25, 0.185998
16, 1, 3.54284
16, 2, 2.19637
16, 3, 1.24445
16, 4, 0.806597
16, 5, 1.05614
16, 6, 0.886663
16, 7, 0.180412
16, 8, 0.599558
16, 9, 0.288552
16, 10, 0.676516
16, 11, 0.179047
16, 12, 0.0406462
16, 13, 0.483947
16, 14, 0.033947
16, 15, 0.694501
16, 16, 0.0130931
16, 17, 0.0139593
16, 18, 0.0134956
16, 19, 0.013943
16, 20, 0.0172075
16, 21, 0.0429232
16, 22, 0.0236851
16, 23, 0.0376743
16, 24, 0.0826931
16, 25, 0.151813
17, 1, 3.80705
17, 2, 1.98658
17, 3, 1.29793
17, 4, 0.803007
17, 5, 1.0908
17, 6, 0.902099
17, 7, 0.182741
17, 8, 0.601395
17, 9, 0.291518
17, 10, 0.671678
17, 11, 0.173793
17, 12, 0.0387917
17, 13, 0.466702
17, 14, 0.0349045
17, 15, 0.69087
17, 16, 0.437801
17, 17, 0.0140327
17, 18, 0.0136219
17, 19, 0.0150628
17, 20, 0.0124253
17, 21, 0.024474
17, 22, 0.0238238
17, 23, 0.0377221
17, 24, 0.0735404
17, 25, 0.164135
18, 1, 3.72725
18, 2, 1.88603
18, 3, 1.21721
18, 4, 0.752778
18, 5, 1.13432
18, 6, 0.947846
18, 7, 0.19259
18, 8, 0.602337
18, 9, 0.300683
18, 10, 0.707858
18, 11, 0.183687
18, 12, 0.0399582
18, 13, 0.4789
18, 14, 0.0358676
18, 15, 0.702589
18, 16, 0.463235
18, 17, 0.0142152
18, 18, 0.0135351
18, 19, 0.0152627
18, 20, 0.0225969
18, 21, 0.0341069
18, 22, 0.0235428
18, 23, 0.0397473
18, 24, 0.0829961
18, 25, 0.147547
19, 1, 3.26158
19, 2, 2.186
19, 3, 1.30955
19, 4, 0.803034
19, 5, 1.12666
19, 6, 0.901761
19, 7, 0.191221
19, 8, 0.619765
19, 9, 0.297073
19, 10, 0.69308
19, 11, 0.177658
19, 12, 0.0461017
19, 13, 0.47847
19, 14, 0.0140233
19, 15, 0.706304
19, 16, 0.447368
19, 17, 0.0139868
19, 18, 0.0132581
19, 19, 0.0141838
19, 20, 0.0147935
19, 21, 0.0142726
19, 22, 0.0235393
19, 23, 0.041526
19, 24, 0.0920648
19, 25, 0.176415
20, 1, 2.63576
20, 2, 2.12181
20, 3, 1.28131
20, 4, 0.800481
20, 5, 1.07946
20, 6, 0.910173
20, 7, 0.182924
20, 8, 0.60642
20, 9, 0.292857
20, 10, 0.681234
20, 11, 0.166003
20, 12, 0.0377694
20, 13, 0.455833
20, 14, 0.0351109
20, 15, 0.701139
20, 16, 0.438574
20, 17, 0.0137048
20, 18, 0.0130821
20, 19, 0.0136486
20, 20, 0.0149795
20, 21, 0.0217975
20, 22, 0.0249363
20, 23, 0.0419906
20, 24, 0.0940723
20, 25, 0.195008
21, 1, 3.69696
21, 2, 2.091
21, 3, 1.31036
21, 4, 0.784549
21, 5, 1.0406
21, 6, 0.875727
21, 7, 0.157012
21, 8, 0.586595
21, 9, 0.279827
21, 10, 0.657729
21, 11, 0.0359494
21, 12, 0.0423586
21, 13, 0.0555387
21, 14, 0.0149821
21, 15, 0.676181
21, 16, 0.427604
21, 17, 0.0125057
21, 18, 0.0130867
21, 19, 0.0145095
21, 20, 0.0127913
21, 21, 0.018163
21, 22, 0.024339
21, 23, 0.0415458
21, 24, 0.0757213
21, 25, 0.175608
22, 1, 3.64001
22, 2, 1.97403
22, 3, 1.26283
22, 4, 0.77205
22, 5, 1.03941
22, 6, 0.878846
22, 7, 0.158687
22, 8, 0.588715
22, 9, 0.282724
22, 10, 0.653294
22, 11, 0.1535
22, 12, 0.0418705
22, 13, 0.0521755
22, 14, 0.0344346
22, 15, 0.647218
22, 16, 0.42355
22, 17, 0.0140994
22, 18, 0.013376
22, 19, 0.0154381
22, 20, 0.015523
22, 21, 0.0297666
22, 22, 0.0223523
22, 23, 0.0417303
22, 24, 0.09192
22, 25, 0.160518
23, 1, 2.53607
23, 2, 2.04773
23, 3, 1.1565
23, 4, 0.755098
23, 5, 1.02407
23, 6, 0.885551
23, 7, 0.174009
23, 8, 0.58759
23, 9, 0.2709
23, 10, 0.654835
23, 11, 0.0342764
23, 12, 0.0375604
23, 13, 0.0577146
23, 14, 0.0314544
23, 15, 0.674713
23, 16, 0.426809
23, 17, 0.0133555
23, 18, 0.0137665
23, 19, 0.0131425
23, 20, 0.0150501
23, 21, 0.0271548
23, 22, 0.0245186
23, 23, 0.0440638
23, 24, 0.0994945
23, 25, 0.174095
24, 1, 3.4002
24, 2, 1.93768
24, 3, 1.2203
24, 4, 0.761476
24, 5, 1.0717
24, 6, 0.876208
24, 7, 0.164673
24, 8, 0.587941
24, 9, 0.282828
24, 10, 0.659457
24, 11, 0.151879
24, 12, 0.0361467
24, 13, 0.0515793
24, 14, 0.034675
24, 15, 0.672668
24, 16, 0.423851
24, 17, 0.0140055
24, 18, 0.0139917
24, 19, 0.0142518
24, 20, 0.0127661
24, 21, 0.0141281
24, 22, 0.0246988
24, 23, 0.0421149
24, 24, 0.0962275
24, 25, 0.204605
25, 1, 0.955333
25, 2, 1.97697
25, 3, 1.24276
25, 4, 0.772166
25, 5, 1.04432
25, 6, 0.839826
25, 7, 0.179873
25, 8, 0.584172
25, 9, 0.269888
25, 10, 0.652791
25, 11, 0.0378695
25, 12, 0.0363931
25, 13, 0.453669
25, 14, 0.015591
25, 15, 0.647435
25, 16, 0.0132258
25, 17, 0.0130838
25, 18, 0.0132751
25, 19, 0.0138361
25, 20, 0.0147429
25, 21, 0.0270571
25, 22, 0.0247117
25, 23, 0.0411256
25, 24, 0.0753601
25, 25, 0.209521
